,Title,Awards,Award_wins,Award_nominated,oscar_nominated,Oscar_Won,Golden_Globe_nominated,Golden_Globe_Won,Primetime_Emmy_nominated,Primetime_Emmys_Won,BAFTA_Film_nominated,BAFTA_Film_won
13883,The Extra Mile,nan,0,0,0,0,0,0,0,0,0,0
13884,Prom Queen,nan,0,0,0,0,0,0,0,0,0,0
13885,Cazadores de Misterios,nan,0,0,0,0,0,0,0,0,0,0
13886,Divination,nan,0,0,0,0,0,0,0,0,0,0
13887,Wish You Were Here,nan,0,0,0,0,0,0,0,0,0,0
13888,Autographs,nan,0,0,0,0,0,0,0,0,0,0
13889,Bill and Tony,nan,0,0,0,0,0,0,0,0,0,0
13890,Where Is Kurdistan?,nan,0,0,0,0,0,0,0,0,0,0
13891,Kite Jumper,nan,0,0,0,0,0,0,0,0,0,0
13892,Chasing the Dream: Yi Wan Li Wai De Lan Tian,nan,0,0,0,0,0,0,0,0,0,0
13893,Back,nan,0,0,0,0,0,0,0,0,0,0
13894,Bridges,nan,0,0,0,0,0,0,0,0,0,0
13895,A Kings Life,nan,0,0,0,0,0,0,0,0,0,0
13896,Daft Adventures,nan,0,0,0,0,0,0,0,0,0,0
13897,A Family Affair,nan,0,0,0,0,0,0,0,0,0,0
13898,The Division: Agent Origins,1 nomination.,0,0,0,0,0,0,0,0,0,0
13899,My Block: Strong Island Part 2,nan,0,0,0,0,0,0,0,0,0,0
13900,Bloque de Búsqueda,nan,0,0,0,0,0,0,0,0,0,0
13901,Guilty Not Guilty,nan,0,0,0,0,0,0,0,0,0,0
13902,Battery Life,nan,0,0,0,0,0,0,0,0,0,0
13903,After,nan,0,0,0,0,0,0,0,0,0,0
13904,Anything But Freakin' Rasslin',nan,0,0,0,0,0,0,0,0,0,0
13905,Pardon My Tie,nan,0,0,0,0,0,0,0,0,0,0
13906,Coconut Hut,nan,0,0,0,0,0,0,0,0,0,0
13907,America Divided,nan,0,0,0,0,0,0,0,0,0,0
13908,Ask Schahrzad,nan,0,0,0,0,0,0,0,0,0,0
13909,How to Make It in Dubai,nan,0,0,0,0,0,0,0,0,0,0
13910,Monsters,nan,0,0,0,0,0,0,0,0,0,0
13911,Motivation,nan,0,0,0,0,0,0,0,0,0,0
13912,Breakfast with Fedor New Years Eve Promo,nan,0,0,0,0,0,0,0,0,0,0
13913,Last Night at the Alamo,nan,0,0,0,0,0,0,0,0,0,0
13914,La Guera; my forgotten land,nan,0,0,0,0,0,0,0,0,0,0
13915,Stranded,nan,0,0,0,0,0,0,0,0,0,0
13916,Sins of the Father,nan,0,0,0,0,0,0,0,0,0,0
13917,The Hobbit: Kingdoms of Middle-earth - Dance Battle,nan,0,0,0,0,0,0,0,0,0,0
13918,Promise,nan,0,0,0,0,0,0,0,0,0,0
13919,By Night,nan,0,0,0,0,0,0,0,0,0,0
13920,6th Street Sinderella,nan,0,0,0,0,0,0,0,0,0,0
13921,Behind the Curtain,nan,0,0,0,0,0,0,0,0,0,0
13922,Blackthorne,nan,0,0,0,0,0,0,0,0,0,0
13923,The Good Life,nan,0,0,0,0,0,0,0,0,0,0
13924,Barry Pigeon Protects,nan,0,0,0,0,0,0,0,0,0,0
13925,Michael,nan,0,0,0,0,0,0,0,0,0,0
13926,Britain's Bloody Crown,nan,0,0,0,0,0,0,0,0,0,0
13927,DC's Legends of Tomorrow: Their Time Is Now,nan,0,0,0,0,0,0,0,0,0,0
13928,After the Purge,nan,0,0,0,0,0,0,0,0,0,0
13929,A Life of Crime: The Series,nan,0,0,0,0,0,0,0,0,0,0
13930,Uprising,nan,0,0,0,0,0,0,0,0,0,0
13931,Billion Dollar Buyer,nan,0,0,0,0,0,0,0,0,0,0
13932,Bajillion Dollar Propertie$,nan,0,0,0,0,0,0,0,0,0,0
13933,Big Dead Place,nan,0,0,0,0,0,0,0,0,0,0
13934,Frozen,nan,0,0,0,0,0,0,0,0,0,0
13935,Los Angeles Film Noir,nan,0,0,0,0,0,0,0,0,0,0
13936,And Then There Was One,nan,0,0,0,0,0,0,0,0,0,0
13937,Burns,nan,0,0,0,0,0,0,0,0,0,0
13938,Charity Starts at Home,nan,0,0,0,0,0,0,0,0,0,0
13939,The 80s: Ten Years That Changed Britain,nan,0,0,0,0,0,0,0,0,0,0
13940,Brave Girl,nan,0,0,0,0,0,0,0,0,0,0
13941,Ariana's Persian Kitchen,nan,0,0,0,0,0,0,0,0,0,0
13942,Giovanna d'Arco; Dramma lirico in quattro atti,nan,0,0,0,0,0,0,0,0,0,0
13943,Double Jeopardy: An Interview with Mark Soper,nan,0,0,0,0,0,0,0,0,0,0
13944,Atentat,nan,0,0,0,0,0,0,0,0,0,0
13945,Alisha,nan,0,0,0,0,0,0,0,0,0,0
13946,Anniversary,nan,0,0,0,0,0,0,0,0,0,0
13947,Amanda,nan,0,0,0,0,0,0,0,0,0,0
13948,Remembering Mississippi Burning: An Interview with Willem Dafoe,nan,0,0,0,0,0,0,0,0,0,0
13949,Check; Please!,nan,0,0,0,0,0,0,0,0,0,0
13950,Tough Love,nan,0,0,0,0,0,0,0,0,0,0
13951,Chapter 9,nan,0,0,0,0,0,0,0,0,0,0
13952,How NOT to UnMake a Bully: The Punch,nan,0,0,0,0,0,0,0,0,0,0
13953,Burdz Eye View S1,nan,0,0,0,0,0,0,0,0,0,0
13954,The Girl Code,nan,0,0,0,0,0,0,0,0,0,0
13955,Navajo Math Circles,nan,0,0,0,0,0,0,0,0,0,0
13956,Mine,nan,0,0,0,0,0,0,0,0,0,0
13957,A World Unseen: The Revenant,nan,0,0,0,0,0,0,0,0,0,0
13958,All About Manos,nan,0,0,0,0,0,0,0,0,0,0
13959,Fight NPC,nan,0,0,0,0,0,0,0,0,0,0
13960,Boondock Alley,nan,0,0,0,0,0,0,0,0,0,0
13961,Character,nan,0,0,0,0,0,0,0,0,0,0
13962,See You Again Stay with Me,nan,0,0,0,0,0,0,0,0,0,0
13963,The Visit to Picasso,nan,0,0,0,0,0,0,0,0,0,0
13964,Guilt,nan,0,0,0,0,0,0,0,0,0,0
13965,Lucky and the Long Walk Home,nan,0,0,0,0,0,0,0,0,0,0
13966,13mil,nan,0,0,0,0,0,0,0,0,0,0
13967,Kiss of Death,nan,0,0,0,0,0,0,0,0,0,0
13968,Beyond: Continuum,nan,0,0,0,0,0,0,0,0,0,0
13969,The Returned,nan,0,0,0,0,0,0,0,0,0,0
13970,AfterBuzz TV's Spotlight On,nan,0,0,0,0,0,0,0,0,0,0
13971,Apex Predator,nan,0,0,0,0,0,0,0,0,0,0
13972,To Be or Not to Be,nan,0,0,0,0,0,0,0,0,0,0
13973,Sea Blind; the Price of Shipping Our Stuff,nan,0,0,0,0,0,0,0,0,0,0
13974,Legend of the Giant Killers,nan,0,0,0,0,0,0,0,0,0,0
13975,Beyond the Headlines Whitney Houston,nan,0,0,0,0,0,0,0,0,0,0
13976,Aclysm and Astrophe,nan,0,0,0,0,0,0,0,0,0,0
13977,Above the Fold,nan,0,0,0,0,0,0,0,0,0,0
13978,The Sky's the Limit in China for Boxing Cat Brewery,nan,0,0,0,0,0,0,0,0,0,0
13979,American Housewife,nan,0,0,0,0,0,0,0,0,0,0
13980,Blood Feuds,nan,0,0,0,0,0,0,0,0,0,0
13981,Conviction,nan,0,0,0,0,0,0,0,0,0,0
13982,Clipfish at AnimagiC 2015,nan,0,0,0,0,0,0,0,0,0,0
13983,Clipfish at Connichi 2015,nan,0,0,0,0,0,0,0,0,0,0
13984,Hecchi & Kethmer Feat. Elvis Presley: In the Ghetto,nan,0,0,0,0,0,0,0,0,0,0
13985,Ripped to Shreds: A Night in the Woods,nan,0,0,0,0,0,0,0,0,0,0
13986,Distance,nan,0,0,0,0,0,0,0,0,0,0
13987,Adventures in Online Dating,nan,0,0,0,0,0,0,0,0,0,0
13988,Hello Au Revoir,nan,0,0,0,0,0,0,0,0,0,0
13989,The Good Life,nan,0,0,0,0,0,0,0,0,0,0
13990,Uno,nan,0,0,0,0,0,0,0,0,0,0
13991,1 Minute Gamer,nan,0,0,0,0,0,0,0,0,0,0
13992,1 Minute Rewatch,nan,0,0,0,0,0,0,0,0,0,0
13993,Aussie Periscope Girl,nan,0,0,0,0,0,0,0,0,0,0
13994,The Toy Gun,nan,0,0,0,0,0,0,0,0,0,0
13995,Friendship Without Love,nan,0,0,0,0,0,0,0,0,0,0
13996,Brynolf & Ljung: Street Magic,nan,0,0,0,0,0,0,0,0,0,0
13997,Hold On,1 win.,1,0,0,0,0,0,0,0,0,0
13998,Der Clown,nan,0,0,0,0,0,0,0,0,0,0
13999,8 myyttiä työstä,nan,0,0,0,0,0,0,0,0,0,0
14000,Second Chances,nan,0,0,0,0,0,0,0,0,0,0
14001,Baby Steps,nan,0,0,0,0,0,0,0,0,0,0
14002,Shanghai,nan,0,0,0,0,0,0,0,0,0,0
14003,The Shining Star of Losers Everywhere,1 nomination.,0,0,0,0,0,0,0,0,0,0
14004,Buck,nan,0,0,0,0,0,0,0,0,0,0
14005,Cocktail Crawl Social Club Spring 2015 Fashion Show,nan,0,0,0,0,0,0,0,0,0,0
14006,Brit Doubles!,nan,0,0,0,0,0,0,0,0,0,0
14007,Solitaires. Le bal des sauvages,1 win.,1,0,0,0,0,0,0,0,0,0
14008,Balkan Express,nan,0,0,0,0,0,0,0,0,0,0
14009,Love Song,nan,0,0,0,0,0,0,0,0,0,0
14010,Judgment Day: Prison or Parole?,nan,0,0,0,0,0,0,0,0,0,0
14011,Anders Dark,nan,0,0,0,0,0,0,0,0,0,0
14012,Brutal: Taste of Violence,nan,0,0,0,0,0,0,0,0,0,0
14013,America's Got Something,nan,0,0,0,0,0,0,0,0,0,0
14014,Whitlock's House Party by the Bay,nan,0,0,0,0,0,0,0,0,0,0
14015,April Fools,nan,0,0,0,0,0,0,0,0,0,0
14016,Cannibal Reign,nan,0,0,0,0,0,0,0,0,0,0
14017,Within the Fear,nan,0,0,0,0,0,0,0,0,0,0
14018,A Year in Space,nan,0,0,0,0,0,0,0,0,0,0
14019,Blue Horizon,nan,0,0,0,0,0,0,0,0,0,0
14020,Dilemma,nan,0,0,0,0,0,0,0,0,0,0
14021,Overtime,nan,0,0,0,0,0,0,0,0,0,0
14022,Art ERT,nan,0,0,0,0,0,0,0,0,0,0
14023,A short film about love at the subway stationJust waiting for this moment. The first subway opened in Nanchang; China Jiangxi.,nan,0,0,0,0,0,0,0,0,0,0
14024,Lego Star Wars: The Force Awakens,nan,0,0,0,0,0,0,0,0,0,0
14025,DELTA STATE: Slipping Into the Future,nan,0,0,0,0,0,0,0,0,0,0
14026,The Last Dance,nan,0,0,0,0,0,0,0,0,0,0
14027,Meine zweite Chance,nan,0,0,0,0,0,0,0,0,0,0
14028,Fantastic Lies,nan,0,0,0,0,0,0,0,0,0,0
14029,Celebrity Botched Up Bodies,nan,0,0,0,0,0,0,0,0,0,0
14030,Bang! The Bert Berns Story,nan,0,0,0,0,0,0,0,0,0,0
14031,Dafuq?,nan,0,0,0,0,0,0,0,0,0,0
14032,At the Mighty,nan,0,0,0,0,0,0,0,0,0,0
14033,Bryan Style,nan,0,0,0,0,0,0,0,0,0,0
14034,The Next Step,nan,0,0,0,0,0,0,0,0,0,0
14035,Mighty on the Move,nan,0,0,0,0,0,0,0,0,0,0
14036,Pictures from a Premonition,nan,0,0,0,0,0,0,0,0,0,0
14037,Literature to Larceny,nan,0,0,0,0,0,0,0,0,0,0
14038,The Metamorphosis,nan,0,0,0,0,0,0,0,0,0,0
14039,Alle Augen Auf...,nan,0,0,0,0,0,0,0,0,0,0
14040,Guerra Bianca,nan,0,0,0,0,0,0,0,0,0,0
14041,Bitterzoet,nan,0,0,0,0,0,0,0,0,0,0
14042,Extraction,nan,0,0,0,0,0,0,0,0,0,0
14043,The Meditation,nan,0,0,0,0,0,0,0,0,0,0
14044,Fantasia,nan,0,0,0,0,0,0,0,0,0,0
14045,The Ghost,nan,0,0,0,0,0,0,0,0,0,0
14046,Mama,1 nomination.,0,0,0,0,0,0,0,0,0,0
14047,Citizen,nan,0,0,0,0,0,0,0,0,0,0
14048,Bullseye: Zip Timeline,nan,0,0,0,0,0,0,0,0,0,0
14049,Happily Ever After,nan,0,0,0,0,0,0,0,0,0,0
14050,Inside Jobs: The Making of Steve Jobs,nan,0,0,0,0,0,0,0,0,0,0
14051,Magnetostatic Systems Training Video No. 108: The Making of Magnetic,nan,0,0,0,0,0,0,0,0,0,0
14052,1916,nan,0,0,0,0,0,0,0,0,0,0
14053,Animais Anónimos,nan,0,0,0,0,0,0,0,0,0,0
14054,Back in Time for the Weekend,nan,0,0,0,0,0,0,0,0,0,0
14055,Bad Bad Girl,nan,0,0,0,0,0,0,0,0,0,0
14056,Bunnicula,nan,0,0,0,0,0,0,0,0,0,0
14057,One More Happy Ending,nan,0,0,0,0,0,0,0,0,0,0
14058,Midnight Sonder,nan,0,0,0,0,0,0,0,0,0,0
14059,5 Dates,nan,0,0,0,0,0,0,0,0,0,0
14060,Steven,nan,0,0,0,0,0,0,0,0,0,0
14061,Allí Abajo: Curso d'andalú para euskaldunos,nan,0,0,0,0,0,0,0,0,0,0
14062,Hit It Hard,nan,0,0,0,0,0,0,0,0,0,0
14063,360@,nan,0,0,0,0,0,0,0,0,0,0
14064,Weddings Inc.,nan,0,0,0,0,0,0,0,0,0,0
14065,Bernie and Rebecca,nan,0,0,0,0,0,0,0,0,0,0
14066,It's Now or Never,nan,0,0,0,0,0,0,0,0,0,0
14067,Brooklyn Gals,nan,0,0,0,0,0,0,0,0,0,0
14068,Antelope Antics,nan,0,0,0,0,0,0,0,0,0,0
14069,Saving Jamaica Bay,nan,0,0,0,0,0,0,0,0,0,0
14070,Internet,nan,0,0,0,0,0,0,0,0,0,0
14071,Movie Talk,nan,0,0,0,0,0,0,0,0,0,0
14072,Ask 1iota,nan,0,0,0,0,0,0,0,0,0,0
14073,Land Rover Commercial,nan,0,0,0,0,0,0,0,0,0,0
14074,In a Pickle,nan,0,0,0,0,0,0,0,0,0,0
14075,Borders,nan,0,0,0,0,0,0,0,0,0,0
14076,Armageddon Rising,nan,0,0,0,0,0,0,0,0,0,0
14077,Heart of the Matter,nan,0,0,0,0,0,0,0,0,0,0
14078,Love Is Blind,nan,0,0,0,0,0,0,0,0,0,0
14079,San Valentín,nan,0,0,0,0,0,0,0,0,0,0
14080,Donald Trump's The Art of the Deal: The Movie,nan,0,0,0,0,0,0,0,0,0,0
14081,Ching's Amazing Asia,nan,0,0,0,0,0,0,0,0,0,0
14082,Belle Vue,nan,0,0,0,0,0,0,0,0,0,0
14083,1080NerdScope,nan,0,0,0,0,0,0,0,0,0,0
14084,3x3 the Immersive Fiction,nan,0,0,0,0,0,0,0,0,0,0
14085,Karma,nan,0,0,0,0,0,0,0,0,0,0
14086,CurlingFUN,nan,0,0,0,0,0,0,0,0,0,0
14087,Spark,nan,0,0,0,0,0,0,0,0,0,0
14088,Acapulco Shore,nan,0,0,0,0,0,0,0,0,0,0
14089,Flume Featuring Andrew Wyatt: Some Minds,2 nominations.,0,2,0,0,0,0,0,0,0,0
14090,MAD MAX: Past Phantoms,nan,0,0,0,0,0,0,0,0,0,0
14091,Lego Star Wars: The Freemaker Adventures,nan,0,0,0,0,0,0,0,0,0,0
14092,Co-Ed Cutie Marathon,nan,0,0,0,0,0,0,0,0,0,0
14093,Tweet Revenge,nan,0,0,0,0,0,0,0,0,0,0
14094,A Decade On,nan,0,0,0,0,0,0,0,0,0,0
14095,Bay Streets,nan,0,0,0,0,0,0,0,0,0,0
14096,BBC Bitesize: Proud to Be...,nan,0,0,0,0,0,0,0,0,0,0
14097,Rudolf Nureyev Project,nan,0,0,0,0,0,0,0,0,0,0
14098,Conflict,nan,0,0,0,0,0,0,0,0,0,0
14099,Chefs of the James Beard House,nan,0,0,0,0,0,0,0,0,0,0
14100,Aniversario,nan,0,0,0,0,0,0,0,0,0,0
14101,Artsnight: Fame; Fashion and Photography,nan,0,0,0,0,0,0,0,0,0,0
14102,Anno 2205,nan,0,0,0,0,0,0,0,0,0,0
14103,Jim Brown: 80 Years and Running,nan,0,0,0,0,0,0,0,0,0,0
14104,Familia,nan,0,0,0,0,0,0,0,0,0,0
14105,Cream X Coffee,nan,0,0,0,0,0,0,0,0,0,0
14106,Big Fix Alaska,nan,0,0,0,0,0,0,0,0,0,0
14107,Chinese New Year: The Biggest Celebration on Earth,nan,0,0,0,0,0,0,0,0,0,0
14108,The Philadelphia Independents,nan,0,0,0,0,0,0,0,0,0,0
14109,The Mechanic,nan,0,0,0,0,0,0,0,0,0,0
14110,It's Not Rocket Science,nan,0,0,0,0,0,0,0,0,0,0
14111,Big Sausage Pizza,nan,0,0,0,0,0,0,0,0,0,0
14112,Primary Colors,nan,0,0,0,0,0,0,0,0,0,0
14113,September in Toronto,nan,0,0,0,0,0,0,0,0,0,0
14114,The scream,nan,0,0,0,0,0,0,0,0,0,0
14115,Heritage,nan,0,0,0,0,0,0,0,0,0,0
14116,All the Wrong Places (#ATWP),nan,0,0,0,0,0,0,0,0,0,0
14117,Bud Busting OG's,nan,0,0,0,0,0,0,0,0,0,0
14118,Here We Go Again,nan,0,0,0,0,0,0,0,0,0,0
14119,Boonie Bears III,nan,0,0,0,0,0,0,0,0,0,0
14120,Greece with Simon Reeve,nan,0,0,0,0,0,0,0,0,0,0
14121,2 Become,nan,0,0,0,0,0,0,0,0,0,0
14122,Hitler tanár úr,nan,0,0,0,0,0,0,0,0,0,0
14123,Ruin,nan,0,0,0,0,0,0,0,0,0,0
14124,Ericka's Story: A Case of Human Trafficking,nan,0,0,0,0,0,0,0,0,0,0
14125,Aneidikeftos ergatis,nan,0,0,0,0,0,0,0,0,0,0
14126,Vince,nan,0,0,0,0,0,0,0,0,0,0
14127,Secrets,nan,0,0,0,0,0,0,0,0,0,0
14128,A Tinder Valentine's Date,nan,0,0,0,0,0,0,0,0,0,0
14129,The Singularity,nan,0,0,0,0,0,0,0,0,0,0
14130,Brandon Godsey's Series of Relatable Events,nan,0,0,0,0,0,0,0,0,0,0
14131,BBC Academy,nan,0,0,0,0,0,0,0,0,0,0
14132,Ape Zone,nan,0,0,0,0,0,0,0,0,0,0
14133,High Heels,nan,0,0,0,0,0,0,0,0,0,0
14134,Alley Way,nan,0,0,0,0,0,0,0,0,0,0
14135,Tradiciones de Ricardo Palma: Santo Toribio de Mogrovejo,nan,0,0,0,0,0,0,0,0,0,0
14136,Zusammen Allein,1 nomination.,0,0,0,0,0,0,0,0,0,0
14137,Strike a Pose,2 nominations.,0,2,0,0,0,0,0,0,0,0
14138,American Elements,nan,0,0,0,0,0,0,0,0,0,0
14139,Brains: Minisodes,nan,0,0,0,0,0,0,0,0,0,0
14140,American Harvest,nan,0,0,0,0,0,0,0,0,0,0
14141,BBQ Rules,nan,0,0,0,0,0,0,0,0,0,0
14142,Crash Course: Physics,nan,0,0,0,0,0,0,0,0,0,0
14143,The Candidate,nan,0,0,0,0,0,0,0,0,0,0
14144,Aktueller Bericht,nan,0,0,0,0,0,0,0,0,0,0
14145,Cameo TV,nan,0,0,0,0,0,0,0,0,0,0
14146,All About Love,nan,0,0,0,0,0,0,0,0,0,0
14147,Barracuda,nan,0,0,0,0,0,0,0,0,0,0
14148,Concrete Love,nan,0,0,0,0,0,0,0,0,0,0
14149,High Spirits,nan,0,0,0,0,0,0,0,0,0,0
14150,Brave Beats,nan,0,0,0,0,0,0,0,0,0,0
14151,Der Tel-Aviv-Krimi,nan,0,0,0,0,0,0,0,0,0,0
14152,Bodacious Baddies,nan,0,0,0,0,0,0,0,0,0,0
14153,Walk the Prank,nan,0,0,0,0,0,0,0,0,0,0
14154,Banquete: Experiências Gastronômicas,nan,0,0,0,0,0,0,0,0,0,0
14155,Bon Appétit Red Obsession,nan,0,0,0,0,0,0,0,0,0,0
14156,America's Ghosts Flaunted,nan,0,0,0,0,0,0,0,0,0,0
14157,Bon Appétit Thanksgiving Chef Hacks,nan,0,0,0,0,0,0,0,0,0,0
14158,Bon Appétit Doggie Bag,nan,0,0,0,0,0,0,0,0,0,0
14159,American Rehab: Motor City,nan,0,0,0,0,0,0,0,0,0,0
14160,Spirit of Yachting: Sydney Hobart Race,nan,0,0,0,0,0,0,0,0,0,0
14161,Object of Punishment,nan,0,0,0,0,0,0,0,0,0,0
14162,99.9 ~ Keiji Senmon Bengoshi,nan,0,0,0,0,0,0,0,0,0,0
14163,Persistence,nan,0,0,0,0,0,0,0,0,0,0
14164,Blind Man's Bluff,nan,0,0,0,0,0,0,0,0,0,0
14165,The Badger,nan,0,0,0,0,0,0,0,0,0,0
14166,Beards: A Coming Out Story,nan,0,0,0,0,0,0,0,0,0,0
14167,The Set Up,nan,0,0,0,0,0,0,0,0,0,0
14168,Bundesliga am Sonntag,nan,0,0,0,0,0,0,0,0,0,0
14169,The Fresco Fiasco,nan,0,0,0,0,0,0,0,0,0,0
14170,Het Verraad,nan,0,0,0,0,0,0,0,0,0,0
14171,Bon Appétit Weed Baking,nan,0,0,0,0,0,0,0,0,0,0
14172,Bon Appétit Into the Wild with Tyler MacNiven,nan,0,0,0,0,0,0,0,0,0,0
14173,Bon Appétit Holiday Cocktail Hacks,nan,0,0,0,0,0,0,0,0,0,0
14174,Little Democrats: First Democratic Debate Parody,nan,0,0,0,0,0,0,0,0,0,0
14175,Eye Spy,nan,0,0,0,0,0,0,0,0,0,0
14176,Case Matters,nan,0,0,0,0,0,0,0,0,0,0
14177,A Day in the Life of Elizabeth Tees,nan,0,0,0,0,0,0,0,0,0,0
14178,Goodbyes,nan,0,0,0,0,0,0,0,0,0,0
14179,Getaway,nan,0,0,0,0,0,0,0,0,0,0
14180,Second Coming,nan,0,0,0,0,0,0,0,0,0,0
14181,Zombie,nan,0,0,0,0,0,0,0,0,0,0
14182,The Magpie Bridge,nan,0,0,0,0,0,0,0,0,0,0
14183,Dog Days,nan,0,0,0,0,0,0,0,0,0,0
14184,Andyana Jones,nan,0,0,0,0,0,0,0,0,0,0
14185,Bear Grylls: Breaking Point,nan,0,0,0,0,0,0,0,0,0,0
14186,Speed Dating for the Bereaved,nan,0,0,0,0,0,0,0,0,0,0
14187,CBPeople Erika Lopez,nan,0,0,0,0,0,0,0,0,0,0
14188,Sports Detectives,nan,0,0,0,0,0,0,0,0,0,0
14189,Return,nan,0,0,0,0,0,0,0,0,0,0
14190,Scream Queen Stream,nan,0,0,0,0,0,0,0,0,0,0
14191,Tokyo Ghoul: Root A,nan,0,0,0,0,0,0,0,0,0,0
14192,Trial of the Century,nan,0,0,0,0,0,0,0,0,0,0
14193,We Are,nan,0,0,0,0,0,0,0,0,0,0
14194,Ancient Mysteries,nan,0,0,0,0,0,0,0,0,0,0
14195,The Last Dream of Sinister and Dexter,nan,0,0,0,0,0,0,0,0,0,0
14196,Date Night,nan,0,0,0,0,0,0,0,0,0,0
14197,Cheapskate Theater,nan,0,0,0,0,0,0,0,0,0,0
14198,Challenge This!,nan,0,0,0,0,0,0,0,0,0,0
14199,Angelica,nan,0,0,0,0,0,0,0,0,0,0
14200,Brooklyn Bloody Mess,nan,0,0,0,0,0,0,0,0,0,0
14201,Daughter,nan,0,0,0,0,0,0,0,0,0,0
14202,The Test,nan,0,0,0,0,0,0,0,0,0,0
14203,Nick Shades: Entscheidung,nan,0,0,0,0,0,0,0,0,0,0
14204,Health Nuts,nan,0,0,0,0,0,0,0,0,0,0
14205,First Steps: Learning to Walk the Wire,nan,0,0,0,0,0,0,0,0,0,0
14206,Am Kap der wilden Tiere,nan,0,0,0,0,0,0,0,0,0,0
14207,Clear,nan,0,0,0,0,0,0,0,0,0,0
14208,Nathan Loves Ricky Martin,nan,0,0,0,0,0,0,0,0,0,0
14209,No Escape,nan,0,0,0,0,0,0,0,0,0,0
14210,Fittest on Earth: The Story of the 2015 Reebok CrossFit Games,nan,0,0,0,0,0,0,0,0,0,0
14211,For the Greater Good,nan,0,0,0,0,0,0,0,0,0,0
14212,Breathe,nan,0,0,0,0,0,0,0,0,0,0
14213,Changing Faces,nan,0,0,0,0,0,0,0,0,0,0
14214,Original Sin: Las Vegas and the Characters of 'Wild Card',nan,0,0,0,0,0,0,0,0,0,0
14215,Chef Julian,nan,0,0,0,0,0,0,0,0,0,0
14216,BET Buzz,nan,0,0,0,0,0,0,0,0,0,0
14217,BBC Music Introducing Presents...,nan,0,0,0,0,0,0,0,0,0,0
14218,Accelerated Radio's UnRestricted with DJ Moonbaby Web-series,nan,0,0,0,0,0,0,0,0,0,0
14219,2 Femmes à Hollywood,nan,0,0,0,0,0,0,0,0,0,0
14220,Intelligence Squared Debate: Racism Is Damaging the Australian Dream,nan,0,0,0,0,0,0,0,0,0,0
14221,My Home Was My Castle,nan,0,0,0,0,0,0,0,0,0,0
14222,Nicky Romero: Future Funk,nan,0,0,0,0,0,0,0,0,0,0
14223,Cats v Dogs: Which Is Best?,nan,0,0,0,0,0,0,0,0,0,0
14224,Anatomy of an Anti Hero,nan,0,0,0,0,0,0,0,0,0,0
14225,24 Carat,nan,0,0,0,0,0,0,0,0,0,0
14226,Chokugeki! Colosseum!! Zubatto! TV,nan,0,0,0,0,0,0,0,0,0,0
14227,Calamity,nan,0,0,0,0,0,0,0,0,0,0
14228,Breakneck Builds,nan,0,0,0,0,0,0,0,0,0,0
14229,Chosen Kin,nan,0,0,0,0,0,0,0,0,0,0
14230,Blank Paige,nan,0,0,0,0,0,0,0,0,0,0
14231,Forget Me Not,nan,0,0,0,0,0,0,0,0,0,0
14232,Paranormal Lockdown,nan,0,0,0,0,0,0,0,0,0,0
14233,A Garota da Moto,nan,0,0,0,0,0,0,0,0,0,0
14234,About the Business,nan,0,0,0,0,0,0,0,0,0,0
14235,The British Academy Scotland Awards,nan,0,0,0,0,0,0,0,0,0,0
14236,On the Wings of Love,nan,0,0,0,0,0,0,0,0,0,0
14237,My Stupid Boss,nan,0,0,0,0,0,0,0,0,0,0
14238,Brotherz,nan,0,0,0,0,0,0,0,0,0,0
14239,Porn,nan,0,0,0,0,0,0,0,0,0,0
14240,Game Over,nan,0,0,0,0,0,0,0,0,0,0
14241,The Everglades Killings,nan,0,0,0,0,0,0,0,0,0,0
14242,Ani Tore! EX,nan,0,0,0,0,0,0,0,0,0,0
14243,Bad Habits,nan,0,0,0,0,0,0,0,0,0,0
14244,Three's a Crowd,nan,0,0,0,0,0,0,0,0,0,0
14245,Silent Night,nan,0,0,0,0,0,0,0,0,0,0
14246,The Art of War Society,nan,0,0,0,0,0,0,0,0,0,0
14247,The Club,nan,0,0,0,0,0,0,0,0,0,0
14248,Busujima Yuriko no Sekirara Nikki,nan,0,0,0,0,0,0,0,0,0,0
14249,Houston; We Have a Problem,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
14250,Brad Neely's Harg Nallin' Sclopio Peepio,nan,0,0,0,0,0,0,0,0,0,0
14251,LOL (Laughing Out Loud),nan,0,0,0,0,0,0,0,0,0,0
14252,Condomínio Jaqueline,nan,0,0,0,0,0,0,0,0,0,0
14253,Blue Collar Millionaires,nan,0,0,0,0,0,0,0,0,0,0
14254,Brilla por ti,nan,0,0,0,0,0,0,0,0,0,0
14255,C.R.E.A.M,nan,0,0,0,0,0,0,0,0,0,0
14256,Loretta Lynn: Still a Mountain Girl,nan,0,0,0,0,0,0,0,0,0,0
14257,George,nan,0,0,0,0,0,0,0,0,0,0
14258,Blackbird,nan,0,0,0,0,0,0,0,0,0,0
14259,Canada in Perspective,nan,0,0,0,0,0,0,0,0,0,0
14260,Cake Walk Series,nan,0,0,0,0,0,0,0,0,0,0
14261,Battle,nan,0,0,0,0,0,0,0,0,0,0
14262,Astra Force,nan,0,0,0,0,0,0,0,0,0,0
14263,Boku no yabai tsuma,nan,0,0,0,0,0,0,0,0,0,0
